site,date,item,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
古亭,2021/8/1,PM2.5,3,2,10,7,3,4,6,5,4,4,4,9,10,8,11,9,7,7,8,9,11,11,16,8
古亭,2021/8/2,PM2.5,9,8,8,8,8,8,9,11,11,12,16,15,16,10,10,10,11,9,11,7,6,7,7,9
古亭,2021/8/3,PM2.5,8,6,5,4,4,5,7,9,11,14,13,17,22,26,19,18,16,16,10,6,3,3,3,4
古亭,2021/8/4,PM2.5,5,5,3,2,3,4,8,6,4,8,9,6,4,3,7,6,6,7,9,9,6,4,6,5
古亭,2021/8/5,PM2.5,4,3,4,9,7,6,7,6,7,6,7,9,10,12,14,11,9,8,11,10,12,8,7,6
古亭,2021/8/6,PM2.5,5,4,1,3,4,2,3,4,4,8,8,7,2,4,8,13,14,12,15,8,7,9,7,4
古亭,2021/8/7,PM2.5,5,5,4,4,2,2,5,4,4,2,1,2,3,5,7,6,3,5,3,3,1,1,2,3
古亭,2021/8/8,PM2.5,5,6,7,6,6,11,10,10,10,8,10,13,8,7,17,27,25,18,18,16,15,15,14,14
古亭,2021/8/9,PM2.5,18,10,11,13,16,9,9,13,12,10,9,13,9,15,9,9,11,7,11,12,13,12,11,10
古亭,2021/8/10,PM2.5,15,7,7,6,5,8,8,9,10,10,8,16,15,14,16,15,10,12,12,9,5,10,6,9
古亭,2021/8/11,PM2.5,6,4,5,6,9,8,7,9,11,8,13,16,21,14,15,20,19,16,7,13,12,10,9,8
古亭,2021/8/12,PM2.5,10,10,10,11,12,12,13,10,8,6,9,7,5,6,14,17,18,11,9,13,11,12,12,9
古亭,2021/8/13,PM2.5,9,7,8,6,8,7,9,12,9,12,13,12,9,13,12,11,10,10,11,9,7,10,9,7
古亭,2021/8/14,PM2.5,7,5,10,8,5,6,10,9,7,10,7,9,12,15,15,10,8,13,12,15,14,11,7,8
古亭,2021/8/15,PM2.5,21,15,16,8,8,10,9,9,9,10,10,10,8,7,9,11,10,13,16,17,15,10,12,13
古亭,2021/8/16,PM2.5,11,7,7,8,11,10,11,13,13,12,15,14,15,15,20,19,19,19,17,16,14,25,14,12
古亭,2021/8/17,PM2.5,16,11,10,7,8,7,10,12,14,11,11,10,11,11,15,15,12,9,8,4,7,5,5,4
古亭,2021/8/18,PM2.5,4,4,10,7,5,7,8,8,12,13,15,10,8,7,9,7,6,8,7,9,14,10,8,16
古亭,2021/8/19,PM2.5,13,7,4,7,9,8,12,9,8,11,21,27,25,34,20,13,8,9,7,17,8,8,10,8
古亭,2021/8/20,PM2.5,9,6,13,11,18,6,11,9,9,9,9,8,7,12,12,17,14,12,16,16,10,10,10,8
古亭,2021/8/21,PM2.5,11,10,10,9,8,5,6,7,14,18,19,24,16,21,24,23,15,13,11,10,11,19,23,18
古亭,2021/8/22,PM2.5,14,15,14,16,16,18,18,18,17,21,16,24,21,14,11,9,6,6,8,7,9,14,17,15
古亭,2021/8/23,PM2.5,24,16,16,18,14,15,15,20,15,11,14,13,11,11,15,17,16,16,10,9,16,14,15,18
古亭,2021/8/24,PM2.5,18,18,16,17,15,16,14,13,17,20,13,14,14,10,15,13,10,12,17,10,8,12,12,11
古亭,2021/8/25,PM2.5,10,9,8,13,10,11,10,12,9,7,12,17,17,15,20,19,15,12,12,16,16,12,11,9
古亭,2021/8/26,PM2.5,13,11,17,13,12,11,13,13,11,18,13,9,4,2,1,0,2,2,2,0,3,5,2,4
古亭,2021/8/27,PM2.5,6,5,4,4,2,2,6,4,10,8,11,15,5,18,13,12,24,21,6,4,7,6,3,3
古亭,2021/8/28,PM2.5,8,6,8,7,8,4,2,2,1,0,0,2,0,2,5,9,7,7,5,4,8,6,5,2
古亭,2021/8/29,PM2.5,5,7,5,3,1,1,3,2,1,3,1,2,0,0,0,1,3,2,0,1,1,3,2,0
古亭,2021/8/30,PM2.5,0,0,0,0,1,1,3,3,1,0,0,1,1,1,2,3,2,6,6,4,4,4,3,1
古亭,2021/8/31,PM2.5,1,3,2,0,0,0,0,1,3,3,2,2,5,21,15,13,20,7,6,9,6,5,4,1
古亭,2021/9/1,PM2.5,0,4,4,2,2,4,7,8,6,5,5,3,2,1,4,12,19,3,6,5,7,5,2,5
古亭,2021/9/2,PM2.5,5,4,5,7,6,7,7,6,11,12,18,25,23,25,27,20,24,12,10,9,6,5,8,7
古亭,2021/9/3,PM2.5,9,7,9,9,11,10,14,11,16,14,16,20,12,10,11,17,14,20,18,14,10,7,6,14
古亭,2021/9/4,PM2.5,10,12,9,9,10,11,9,13,13,10,14,15,6,9,13,16,12,11,12,16,4,6,3,1
古亭,2021/9/5,PM2.5,4,1,1,5,3,2,6,5,2,0,0,2,1,2,3,0,1,3,4,2,0,1,3,5
古亭,2021/9/6,PM2.5,8,4,0,1,0,1,2,2,1,3,9,12,17,13,18,12,13,18,16,10,11,5,0,4
古亭,2021/9/7,PM2.5,5,9,8,7,5,2,4,5,5,7,6,6,9,9,8,5,4,3,4,6,6,8,8,8
古亭,2021/9/8,PM2.5,5,9,7,6,5,6,7,9,8,8,7,13,12,7,5,3,2,1,2,4,4,4,2,0
古亭,2021/9/9,PM2.5,3,5,3,2,1,3,5,5,1,0,1,1,0,0,0,5,3,0,2,5,5,3,2,0
古亭,2021/9/10,PM2.5,5,4,0,0,1,3,3,3,3,2,2,2,0,2,5,3,1,2,4,4,2,0,2,2
古亭,2021/9/11,PM2.5,0,6,5,1,1,3,3,2,3,3,0,0,1,2,3,3,1,0,0,0,2,0,0,2
古亭,2021/9/12,PM2.5,1,0,5,3,0,3,4,4,7,7,6,5,1,0,0,0,2,2,3,3,4,4,3,2
古亭,2021/9/13,PM2.5,3,4,3,3,1,3,4,6,4,1,2,7,13,16,10,9,10,9,16,15,14,10,9,7
古亭,2021/9/14,PM2.5,9,12,11,9,4,8,8,7,9,10,8,12,7,10,9,11,10,11,10,11,13,8,7,10
古亭,2021/9/15,PM2.5,12,11,6,6,4,6,7,8,8,16,11,15,10,10,9,8,10,10,11,8,10,10,10,10
古亭,2021/9/16,PM2.5,9,13,13,13,10,15,15,11,15,16,13,11,9,13,11,13,14,13,12,12,13,12,16,12
古亭,2021/9/17,PM2.5,8,14,8,9,10,11,13,12,13,10,14,19,23,17,14,16,13,11,9,10,9,8,8,11
古亭,2021/9/18,PM2.5,12,5,5,7,6,11,13,10,8,11,16,13,10,11,16,12,10,12,10,13,10,8,4,9
古亭,2021/9/19,PM2.5,11,6,2,6,8,5,7,6,8,8,14,16,20,22,34,21,13,10,8,7,9,8,8,7
古亭,2021/9/20,PM2.5,6,5,9,9,10,15,7,13,27,34,31,21,16,20,12,9,22,24,17,23,10,16,11,13
古亭,2021/9/21,PM2.5,20,14,12,11,13,11,12,16,17,16,20,17,18,18,11,9,13,11,13,10,12,11,11,12
古亭,2021/9/22,PM2.5,11,15,14,11,11,6,12,11,11,11,13,14,18,11,8,11,15,21,12,19,14,11,8,7
古亭,2021/9/23,PM2.5,9,9,11,11,11,9,11,7,6,5,6,4,3,3,2,3,4,4,6,3,4,3,3,5
古亭,2021/9/24,PM2.5,13,6,0,2,4,6,5,3,8,8,5,6,9,6,5,5,11,10,10,14,10,8,5,8
古亭,2021/9/25,PM2.5,10,10,14,15,11,9,14,16,14,17,9,12,11,13,13,12,15,13,16,19,21,15,10,15
古亭,2021/9/26,PM2.5,15,13,12,15,12,15,15,11,14,14,16,18,13,15,18,11,16,14,16,18,18,18,18,13
古亭,2021/9/27,PM2.5,12,14,13,15,13,10,8,12,10,9,11,8,3,7,10,10,10,11,9,7,4,3,3,3
古亭,2021/9/28,PM2.5,10,9,5,7,5,5,6,5,10,13,17,15,9,11,12,10,12,17,12,15,11,17,13,7
古亭,2021/9/29,PM2.5,15,7,8,10,8,11,10,10,9,10,17,11,18,14,14,10,10,19,16,18,20,16,21,20
古亭,2021/9/30,PM2.5,16,15,7,13,10,8,8,9,6,22,21,24,20,18,17,16,10,8,11,9,11,12,12,14
古亭,2021/10/1,PM2.5,14,15,13,11,11,10,9,14,17,19,29,26,22,26,28,16,15,12,11,11,9,11,17,13
古亭,2021/10/2,PM2.5,12,11,9,11,11,11,16,17,11,13,12,8,11,8,8,10,9,11,11,15,8,13,11,12
古亭,2021/10/3,PM2.5,9,6,7,9,7,7,5,6,6,7,6,8,6,5,8,8,9,11,10,10,10,9,8,10
古亭,2021/10/4,PM2.5,18,14,10,8,6,7,8,8,6,6,3,7,7,10,9,9,8,9,10,11,9,8,9,11
古亭,2021/10/5,PM2.5,10,11,12,10,9,8,11,10,10,8,6,7,9,7,6,5,15,16,19,10,8,8,10,6
古亭,2021/10/6,PM2.5,8,9,9,9,9,11,15,8,5,5,6,3,0,1,1,1,3,9,6,7,7,6,6,6
古亭,2021/10/7,PM2.5,3,0,0,0,3,5,3,6,4,5,4,1,1,1,3,2,3,7,5,5,4,3,6,4
古亭,2021/10/8,PM2.5,8,6,2,1,2,2,5,5,4,7,5,4,3,2,6,4,7,13,9,9,10,10,10,8
古亭,2021/10/9,PM2.5,8,8,5,7,12,10,11,13,6,10,8,5,7,7,6,9,8,11,11,10,8,5,7,9
古亭,2021/10/10,PM2.5,16,6,5,5,5,6,8,6,2,3,5,6,10,7,3,5,6,10,12,8,6,11,9,11
古亭,2021/10/11,PM2.5,16,3,3,5,4,4,7,6,5,9,6,8,7,11,8,8,8,13,11,7,5,11,9,4
古亭,2021/10/12,PM2.5,0,2,0,4,4,8,7,8,6,11,7,9,11,8,10,12,11,8,10,8,8,6,7,1
古亭,2021/10/13,PM2.5,0,2,0,3,4,3,5,6,7,9,7,5,4,4,1,3,6,7,10,6,1,4,4,3
古亭,2021/10/14,PM2.5,2,2,4,5,2,0,3,2,5,4,3,4,3,3,5,4,4,3,9,7,6,6,6,10
古亭,2021/10/15,PM2.5,8,10,9,10,10,8,7,13,8,7,7,7,8,6,8,6,7,7,11,10,9,6,9,5
古亭,2021/10/16,PM2.5,3,4,7,9,7,6,8,7,6,7,4,3,1,3,5,7,10,8,6,9,9,11,7,4
古亭,2021/10/17,PM2.5,8,5,5,12,13,12,10,8,6,8,8,8,5,8,9,10,8,11,10,7,3,8,7,4
古亭,2021/10/18,PM2.5,5,5,2,7,5,3,3,3,5,6,7,9,12,8,6,9,11,8,6,4,4,10,10,9
古亭,2021/10/19,PM2.5,8,6,6,7,10,7,10,8,7,9,8,5,3,2,1,7,8,6,7,5,5,7,4,3
古亭,2021/10/20,PM2.5,6,5,6,6,7,8,7,9,6,4,3,1,24,4,5,6,6,10,10,5,8,8,7,11
古亭,2021/10/21,PM2.5,11,17,13,10,8,6,6,5,7,5,6,10,9,5,4,3,9,9,7,5,1,0,1,0
古亭,2021/10/22,PM2.5,2,3,4,4,6,3,3,2,2,5,6,5,6,5,5,4,5,10,11,12,12,8,9,9
古亭,2021/10/23,PM2.5,8,9,12,11,15,11,15,11,9,7,8,5,2,5,8,10,12,10,7,11,15,11,10,7
古亭,2021/10/24,PM2.5,4,7,7,3,10,7,3,3,5,3,1,2,9,7,4,5,6,3,2,5,4,7,9,6
古亭,2021/10/25,PM2.5,14,10,5,4,4,6,5,5,7,6,5,6,7,7,6,6,9,8,7,7,8,6,4,6
古亭,2021/10/26,PM2.5,5,6,6,6,4,3,5,7,7,8,7,8,5,8,10,13,9,9,10,14,8,4,6,7
古亭,2021/10/27,PM2.5,8,5,5,7,7,6,5,9,13,10,9,9,8,7,7,10,12,9,9,9,11,13,13,13
古亭,2021/10/28,PM2.5,10,9,15,8,9,13,10,14,10,12,12,8,8,13,11,16,14,13,15,16,18,12,17,12
古亭,2021/10/29,PM2.5,17,14,12,17,8,11,15,8,10,11,9,8,5,7,8,11,7,5,12,9,5,6,7,8
古亭,2021/10/30,PM2.5,8,7,8,6,5,6,11,12,7,8,8,10,9,8,7,7,8,14,14,10,13,13,16,11
古亭,2021/10/31,PM2.5,18,15,12,11,10,13,11,15,14,13,11,8,12,7,8,7,14,14,12,11,10,7,9,11
古亭,2021/11/1,PM2.5,8,7,6,4,5,8,10,9,9,9,9,8,8,14,9,4,10,10,9,8,9,10,7,8
古亭,2021/11/2,PM2.5,8,5,6,4,6,9,8,9,10,12,11,11,12,12,11,15,17,13,18,21,21,18,18,15
古亭,2021/11/3,PM2.5,17,12,16,15,20,15,18,16,18,10,21,14,17,12,12,11,14,16,13,16,5,15,9,10
古亭,2021/11/4,PM2.5,11,12,10,13,14,11,8,9,8,12,9,8,10,8,8,9,11,10,8,8,5,4,3,1
古亭,2021/11/5,PM2.5,8,6,4,6,6,3,4,6,4,14,10,16,32,35,35,29,29,25,26,28,24,18,21,10
古亭,2021/11/6,PM2.5,24,11,12,10,13,13,11,16,22,30,22,19,12,15,15,15,15,20,16,15,9,8,9,9
古亭,2021/11/7,PM2.5,10,10,7,7,7,7,6,6,7,6,5,4,4,6,7,5,4,8,7,7,7,7,9,11
古亭,2021/11/8,PM2.5,13,13,13,14,10,13,12,8,6,8,4,2,2,6,11,10,14,15,16,13,16,19,17,15
古亭,2021/11/9,PM2.5,12,18,12,13,14,15,13,13,12,16,13,12,15,14,13,14,9,11,9,16,7,11,13,9
古亭,2021/11/10,PM2.5,10,10,10,8,6,8,8,8,7,8,11,11,9,10,12,14,12,16,18,14,12,13,12,12
古亭,2021/11/11,PM2.5,16,10,12,16,10,15,11,8,10,8,7,7,5,5,10,10,13,14,13,11,10,10,14,14
古亭,2021/11/12,PM2.5,15,11,9,12,16,9,17,13,15,11,11,13,11,11,10,12,19,13,11,13,14,12,13,9
古亭,2021/11/13,PM2.5,10,16,8,7,7,7,5,7,6,6,6,7,5,5,6,5,4,4,5,6,6,7,5,4
古亭,2021/11/14,PM2.5,6,7,7,5,4,6,6,7,6,6,9,8,7,9,11,7,11,9,11,7,12,9,12,8
古亭,2021/11/15,PM2.5,8,9,7,4,3,6,9,6,6,7,9,6,5,9,9,12,10,8,10,7,8,11,11,12
古亭,2021/11/16,PM2.5,10,10,8,7,9,8,11,13,11,11,8,7,9,10,10,11,12,13,14,14,9,13,11,10
古亭,2021/11/17,PM2.5,18,11,14,14,10,11,14,11,11,11,11,6,7,17,15,17,19,15,17,15,16,16,17,10
古亭,2021/11/18,PM2.5,12,11,12,10,8,5,5,6,3,6,6,4,2,2,5,8,13,10,8,13,8,8,8,9
古亭,2021/11/19,PM2.5,6,7,6,5,3,3,3,6,5,9,7,6,5,8,8,5,11,9,6,10,7,14,9,7
古亭,2021/11/20,PM2.5,19,5,11,11,13,12,14,16,14,20,11,13,11,14,15,14,13,14,17,13,13,13,14,8
古亭,2021/11/21,PM2.5,10,11,8,5,6,4,5,7,4,5,5,6,11,21,22,25,17,20,22,13,15,12,9,16
古亭,2021/11/22,PM2.5,15,12,12,13,9,10,9,5,3,3,6,3,0,0,3,7,6,4,5,9,8,11,13,10
古亭,2021/11/23,PM2.5,17,15,17,20,10,12,14,12,16,12,12,14,14,9,16,12,19,10,14,14,12,8,10,12
古亭,2021/11/24,PM2.5,11,11,8,9,11,8,6,9,8,10,12,8,8,13,14,10,12,8,7,7,9,5,3,7
古亭,2021/11/25,PM2.5,8,6,4,6,5,5,5,7,12,11,12,11,8,8,10,9,9,7,6,7,5,3,2,1
古亭,2021/11/26,PM2.5,11,6,1,1,0,1,1,3,3,5,6,10,8,12,11,7,11,8,10,11,5,13,10,7
古亭,2021/11/27,PM2.5,8,11,12,11,13,14,14,18,14,13,12,14,12,9,9,9,7,10,9,7,6,6,7,6
古亭,2021/11/28,PM2.5,9,8,7,5,6,4,2,4,7,9,7,10,9,8,8,5,4,7,8,8,6,3,2,3
古亭,2021/11/29,PM2.5,7,8,3,0,1,1,1,3,2,2,2,2,2,5,8,7,7,2,6,4,5,7,5,8
古亭,2021/11/30,PM2.5,6,3,5,4,4,6,10,10,9,9,7,8,8,7,7,6,30,38,38,31,26,29,26,24
古亭,2021/12/1,PM2.5,25,22,26,19,24,21,20,28,20,27,21,25,18,23,25,20,21,23,14,15,15,15,17,10
古亭,2021/12/2,PM2.5,11,8,11,15,10,12,10,9,11,13,11,9,9,7,10,13,19,14,16,16,13,13,11,13
古亭,2021/12/3,PM2.5,10,15,13,11,7,9,11,9,9,10,10,8,8,11,14,11,15,10,16,13,15,16,12,13
古亭,2021/12/4,PM2.5,14,15,15,16,15,14,20,19,17,10,14,15,12,12,12,10,12,22,14,12,16,7,7,7
古亭,2021/12/5,PM2.5,7,9,9,7,5,5,4,7,10,5,3,4,8,7,5,4,6,6,4,7,4,5,5,3
古亭,2021/12/6,PM2.5,0,5,4,3,3,6,5,3,3,5,7,10,8,7,10,9,8,9,6,3,9,5,3,6
古亭,2021/12/7,PM2.5,8,6,7,7,5,7,8,10,6,8,8,8,7,4,8,9,6,6,14,11,9,9,11,9
古亭,2021/12/8,PM2.5,15,11,8,11,13,13,12,11,14,13,13,11,7,7,8,7,7,6,4,6,9,10,11,10
古亭,2021/12/9,PM2.5,8,9,8,10,8,6,9,12,8,13,11,9,6,5,8,11,11,11,13,15,13,10,11,10
古亭,2021/12/10,PM2.5,11,11,9,12,10,7,14,9,10,8,10,15,10,9,8,10,11,14,9,8,7,8,7,8
古亭,2021/12/11,PM2.5,8,10,11,9,7,10,6,7,13,11,9,9,9,11,6,9,10,12,10,14,12,16,9,10
古亭,2021/12/12,PM2.5,13,9,6,6,10,9,9,8,7,3,2,2,4,5,5,6,9,12,10,8,11,11,17,12
古亭,2021/12/13,PM2.5,11,7,11,11,12,10,9,8,10,16,9,13,14,11,13,14,11,13,11,15,8,6,7,6
古亭,2021/12/14,PM2.5,5,7,7,7,6,9,9,10,10,8,11,9,6,7,4,2,6,8,7,11,7,3,2,2
古亭,2021/12/15,PM2.5,3,4,6,4,2,1,2,6,6,5,4,2,0,4,4,5,11,7,6,9,8,6,7,5
古亭,2021/12/16,PM2.5,9,15,27,31,30,22,23,21,10,9,12,38,39,29,26,22,20,28,31,34,35,34,27,23
古亭,2021/12/17,PM2.5,21,24,19,24,10,12,10,15,13,20,19,20,10,13,21,44,53,36,23,22,19,24,15,22
古亭,2021/12/18,PM2.5,18,17,20,13,16,20,14,14,15,9,16,12,11,14,15,11,8,13,10,7,7,9,6,7
古亭,2021/12/19,PM2.5,10,9,6,9,9,9,7,13,11,6,3,7,5,5,7,6,8,7,6,6,5,4,3,9
古亭,2021/12/20,PM2.5,10,8,8,8,7,7,8,7,9,8,3,2,2,5,10,17,20,12,6,7,4,5,14,25
古亭,2021/12/21,PM2.5,29,20,10,14,9,10,18,25,36,32,41,30,25,24,26,25,10,11,9,9,10,6,3,3
古亭,2021/12/22,PM2.5,5,6,4,3,5,4,2,1,6,6,6,7,7,9,7,5,6,10,19,17,17,14,13,16
古亭,2021/12/23,PM2.5,15,18,14,16,17,14,12,17,19,16,16,14,18,9,10,17,18,18,24,24,23,27,28,32
古亭,2021/12/24,PM2.5,34,37,39,27,21,14,14,14,9,16,14,10,10,8,18,16,11,12,11,14,17,14,14,34
古亭,2021/12/25,PM2.5,29,21,21,22,18,21,19,16,16,10,11,10,9,9,5,10,10,9,8,7,9,6,8,4
古亭,2021/12/26,PM2.5,7,6,4,6,6,3,3,4,5,3,3,4,2,2,6,8,10,9,6,10,7,2,6,6
古亭,2021/12/27,PM2.5,9,8,8,8,10,11,12,16,12,11,8,17,11,10,9,9,6,6,6,6,5,6,8,6
古亭,2021/12/28,PM2.5,3,4,4,3,5,4,6,8,8,5,5,4,6,7,8,8,11,10,6,6,6,4,4,7
古亭,2021/12/29,PM2.5,11,10,5,3,4,6,4,11,10,14,22,20,15,8,15,10,12,14,15,12,12,10,13,7
古亭,2021/12/30,PM2.5,10,11,12,16,18,17,22,28,29,28,28,31,28,28,28,26,32,32,31,39,36,26,23,22
古亭,2021/12/31,PM2.5,26,22,15,15,17,15,17,12,15,25,18,17,17,11,14,10,10,12,8,9,11,13,9,7
